image_path,target
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano0.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ73.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas107.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas115.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache159.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja148.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka50.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I11.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica148.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R80.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C118.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja74.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z45.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob66.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin89.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T145.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH116.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje172.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\G\G105.jpg,17.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje52.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida35.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst199.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol9.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH86.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto80.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M48.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R130.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V202.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F122.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\G\G108.jpg,17.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH158.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja139.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH140.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar15.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst11.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Z\Z98.jpg,53.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H31.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH130.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir98.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K91.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje172.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L191.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja31.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sin\Sin78.jpg,44.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja4.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob152.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\N\N154.jpg,31.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\P\P64.jpg,34.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V51.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R12.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F29.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ108.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever180.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R85.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas84.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin7.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida73.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B149.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\P\P136.jpg,34.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O128.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L67.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob1.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zoshto\Zoshto133.jpg,57.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst194.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Dopir\Dopir12.jpg,13.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B27.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje153.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M187.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\A\A23.jpg,0.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D85.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L198.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Cvekje\Cvekje31.jpg,8.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L207.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Javanje\Javanje182.jpg,21.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka37.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon86.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst97.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje122.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica103.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M11.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\TojTaaToa\TojTaaToa126.jpg,48.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Cvekje\Cvekje138.jpg,8.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol172.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob80.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano111.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K166.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas102.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H44.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja3.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T139.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost65.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I57.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C14.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache57.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka190.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka19.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin128.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka181.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin116.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH93.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F109.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V29.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\E\E19.jpg,14.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R156.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V207.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka57.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H79.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst194.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH149.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol11.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst139.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol183.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C197.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Telefon\Telefon111.jpg,47.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu189.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H167.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I6.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida176.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki196.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kolache\Kolache98.jpg,23.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ158.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano2.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH124.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol123.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje170.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T36.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D207.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S133.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R197.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst47.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\G\G6.jpg,17.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica184.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\A\A133.jpg,0.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika209.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob36.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Kukja\Kukja132.jpg,26.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja46.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar37.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Amin\Amin209.jpg,2.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B128.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D155.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O7.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V77.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja60.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu100.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Fizika\Fizika66.jpg,16.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje87.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano124.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\I\I31.jpg,19.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH92.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost153.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T5.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja68.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Delenje\Delenje69.jpg,12.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Agol\Agol146.jpg,1.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\A\A129.jpg,0.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas91.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D93.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok151.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\TojTaaToa\TojTaaToa121.jpg,48.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S112.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst63.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Beskonechnost\Beskonechnost126.jpg,4.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar56.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\SH\SH129.jpg,41.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki31.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\N\N139.jpg,31.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Valkano\Valkano160.jpg,51.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\ZH\ZH161.jpg,54.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja180.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ178.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zamenki\Zamenki163.jpg,55.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B197.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida101.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ68.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka208.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S98.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH98.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka177.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica9.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst69.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\DZ\DZ129.jpg,11.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F52.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\F\F195.jpg,15.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever208.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\O\O103.jpg,33.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M195.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ160.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida177.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\T\T34.jpg,46.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka72.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka68.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L134.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\U\U74.jpg,49.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Pritisok\Pritisok141.jpg,36.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H149.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas83.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\CH\CH196.jpg,6.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida38.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Krst\Krst34.jpg,25.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever165.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Rob\Rob69.jpg,39.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\N\N158.jpg,31.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst40.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja104.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\H\H157.jpg,18.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\LJ\LJ146.jpg,28.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\L\L35.jpg,27.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Mnogu\Mnogu27.jpg,30.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sever\Sever190.jpg,42.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V47.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Vilushka\Vilushka57.jpg,52.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\V\V161.jpg,50.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\S\S96.jpg,40.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Peperutka\Peperutka34.jpg,35.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\D\D126.jpg,9.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Centar\Centar54.jpg,7.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas79.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Jas\Jas24.jpg,20.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Svekja\Svekja65.jpg,45.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Korona\Korona81.jpg,24.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Zholtica\Zholtica45.jpg,56.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\K\K27.jpg,22.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\M\M22.jpg,29.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Prst\Prst151.jpg,37.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ182.jpg,32.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\C\C151.jpg,5.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\R\R89.jpg,38.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\B\B21.jpg,3.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\Sida\Sida141.jpg,43.0
C:\Users\Ivona\Desktop\MacedonianSignLanguage\input\preprocessed_image\NJ\NJ67.jpg,32.0
